time,soft_counts,hard_counts
56409.499988,-0.027894,0.006837
56410.499988,0.000774,-0.008341
56411.499988,0.003956,-0.000868
56412.499988,-0.003895,0.015463
56425.499988,-0.096882,-0.043428
56426.499988,-0.035708,-0.029048
56428.499988,-0.009486,-0.005938
56429.499988,-0.018354,0.006695
56430.499988,0.019792,0.000325
56431.499988,0.001252,-0.00039
56432.499988,-0.004399,-0.007229
56433.499988,0.004537,0.003268
56434.499988,0.027322,0.013109
56435.499988,0.003764,-0.000394
56436.499988,-0.021247,-0.004717
56437.499988,0.014837,0.010142
56438.499988,0.030249,0.010495
56439.499988,-0.004023,0.006202
56440.499988,0.008638,-0.003222
56441.499988,0.034715,0.002301
56442.499988,0.005079,8.4e-05
56443.499988,-0.017904,0.011589
56444.499988,0.025477,-0.002777
56445.499988,-0.03401,-0.015702
56446.499988,0.020051,0.013343
56447.499988,0.02644,0.001945
56448.499988,-0.002478,0.002729
56449.499988,-0.001963,0.009024
56450.499988,-0.025443,-0.011209
56451.499988,-0.009471,-0.007538
56452.499988,0.003101,0.006155
56453.499988,0.009164,-0.001918
56454.499988,-0.003385,0.004647
56455.499988,0.009291,0.003921
56456.499988,-0.022757,-0.006314
56457.499988,0.045571,0.008103
56458.499988,-0.004148,0.008341
56459.499988,0.002782,0.001544
56460.499988,0.019682,0.001737
56461.499988,0.033192,-0.008847
56462.499988,-0.083531,-0.022865
56463.499988,-0.007394,-0.004932
56464.499988,0.015454,0.000517
56465.499988,-0.020005,-0.002535
56466.499988,0.040289,0.007993
56467.499988,-0.007835,0.00213
56468.499988,0.039359,0.001967
56469.499988,0.016353,0.006271
56470.499988,-0.02604,-0.003564
56471.499988,-0.012677,0.009652
56472.499988,0.037647,-0.010238
56480.499988,0.060186,0.015637
56481.499988,-0.011813,-0.006323
56482.499988,0.009401,0.004332
56483.499988,-0.010346,-0.005876
56484.499988,-0.008342,-0.000923
56485.499988,0.020401,-0.009595
56486.499988,0.034825,0.010411
56487.499988,0.055973,0.006855
56497.499988,-0.001647,0.007647
56498.499988,0.0028,0.001964
56499.499988,0.023837,0.000782
56500.499988,0.000365,0.006968
56501.499988,0.007128,-0.011456
56502.499988,0.001847,-0.002503
56503.499988,0.01668,0.004164
56504.499988,0.01265,0.002113
56505.499988,-0.009423,0.005967
56506.499988,0.029813,0.009042
56507.499988,0.016783,0.019671
56508.499988,-0.002273,-4.1e-05
56509.499988,0.024749,0.004277
56510.499988,0.008859,0.0051
56511.499988,-0.015904,0.012138
56512.499988,0.004547,0.004084
56513.499988,-0.013225,0.003395
56514.499988,0.013429,-0.004484
56515.499988,-0.02157,-0.005304
56516.499988,0.000871,-0.000539
56517.499988,0.018591,0.007856
56518.499988,-0.000751,0.00603
56519.499988,-0.013914,-0.004988
56520.499988,-0.007061,0.001457
56521.499988,-0.025656,-0.00504
56522.499988,0.009321,0.004927
56523.499988,0.015169,0.005207
56524.499988,-0.017105,-0.00701
56525.499988,-0.018148,-0.000864
56526.499988,-0.005422,-0.00293
56527.499988,-1e-06,-0.009299
56528.499988,0.021153,0.012199
56529.499988,-0.022118,0.002975
56530.499988,0.020358,-0.003574
56531.499988,0.00106,-0.002984
56532.499988,-0.020399,-0.008083
56533.499988,-0.013012,-0.008136
56534.499988,0.011614,0.022255
56535.499988,-0.004081,0.005197
56536.499988,-0.003727,-0.007327
56537.499988,-0.047968,-0.021515
56538.499988,0.009563,0.005504
56539.499988,0.021432,0.017587
56540.499988,0.024601,-0.00546
56541.499988,0.038578,-0.00465
56553.499988,-0.003015,-0.009987
56554.499988,0.025918,-0.000887
56555.499988,0.028149,0.007808
56557.499988,-0.069628,-0.006486
56558.499988,0.029162,0.005641
56559.499988,0.046348,0.028187
56560.499988,0.073009,0.003415
56561.499988,-0.072039,-0.011834
56569.499988,0.148342,0.05836
56570.499988,-0.055953,0.002173
56571.499988,-0.001282,0.016509
56572.499988,-0.007175,0.019917
56573.499988,0.021142,-0.005746
56574.499988,0.009199,0.002459
56575.499988,0.017401,0.006961
56576.499988,0.008929,0.00968
56577.499988,0.030513,0.009756
56578.499988,0.022618,0.004018
56579.499988,-0.026104,-0.000214
56580.499988,-0.023554,0.009615
56581.499988,-0.010829,-0.014642
56582.499988,0.012312,0.005284
56583.499988,0.024403,-0.00343
56584.499988,0.036863,0.005522
56585.499988,-0.009085,-0.015172
56586.499988,0.035033,-0.005993
56587.499988,0.015432,0.00784
56588.499988,-0.007805,-0.000905
56589.499988,0.006514,-0.003867
56590.499988,0.013104,-0.004346
56591.499988,-0.005313,0.009091
56592.499988,0.001042,0.014207
56593.499988,0.019448,0.01532
56594.499988,-0.016758,-0.007914
56595.499988,-0.001174,0.002703
56596.499988,-0.006512,0.001534
56597.499988,-0.002407,-0.003629
56598.499988,0.002817,0.005036
56599.499988,0.004213,0.015209
56600.499988,0.015683,-0.001648
56601.499988,0.022615,0.000645
56602.499988,-0.015047,0.009381
56603.499988,0.003606,0.000404
56604.499988,0.000795,0.002541
56605.499988,-0.018876,0.017122
56606.499988,0.049012,0.015286
56607.499988,0.021579,0.011635
56608.499988,-0.001905,0.004183
56609.499988,-0.028109,-0.006125
56610.499988,0.011213,-0.001506
56611.499988,0.004579,-0.005044
56612.499988,0.007348,-0.008385
56613.499988,-0.031604,0.006097
56614.499988,0.010058,-0.001755
56615.499988,-0.033356,0.010687
56616.499988,-0.030952,0.006224
56617.499988,-0.059401,-0.003484
56625.499988,0.063895,0.035646
56626.499988,0.092534,0.013071
56627.499988,0.03567,0.007224
56628.499988,-0.04511,0.002634
56629.499988,0.034231,0.007747
56630.499988,-0.072543,0.003275
56631.499988,-0.002694,0.003571
56632.499988,0.067211,0.021078
56633.499988,-0.042167,-0.015736
56643.499988,0.019358,0.012035
56644.499988,-0.014129,-0.010411
56645.499988,0.022752,0.001623
56646.499988,0.028313,0.000556
56647.499988,0.019072,0.025733
56648.499988,0.041392,0.005149
56649.499988,0.038881,-0.005417
56650.499988,0.005612,0.010542
56651.499988,0.007667,0.014196
56652.499988,0.023403,-0.000245
56653.499988,0.038372,-0.00251
56654.499988,-0.001293,0.000975
56655.499988,0.011576,0.023904
56656.499988,0.0081,0.007516
56657.499988,0.008376,0.003894
56658.499988,0.020092,0.022454
56659.499988,-0.00648,-0.006156
56660.499988,-0.005627,0.005999
56661.499988,0.012692,-0.005318
56662.499988,0.006882,0.015602
56663.499988,0.025989,0.001447
56664.499988,0.037996,0.008836
56665.499988,0.009904,0.000229
56666.499988,0.013084,-0.002732
56667.499988,0.007876,0.012392
56668.499988,0.010813,0.002442
56669.499988,0.016773,0.003277
56670.499988,0.034913,0.009412
56671.499988,-0.005418,-0.00921
56672.499988,-0.001554,-0.003204
56673.499988,0.008574,0.000293
56674.499988,0.028749,0.016026
56675.499988,0.020893,0.020806
56676.499988,0.024797,0.019631
56677.499988,0.063221,0.010127
56678.499988,0.006236,-0.004032
56679.499988,0.009249,0.003143
56680.499988,0.008688,0.014301
56681.499988,0.026461,0.018128
56682.499988,0.061657,0.007227
56683.499988,0.034541,0.022162
56684.499988,0.023965,0.002468
56685.499988,0.008117,0.001591
56686.499988,0.024784,0.00884
56687.499988,0.016196,0.004333
56688.499988,0.013693,-0.003676
56689.499988,0.040139,0.024457
56690.499988,0.042716,-0.006973
56691.499988,0.026265,0.021591
56692.499988,0.053412,0.012163
56693.499988,0.01915,0.006457
56694.499988,0.049788,-0.004289
56701.499988,0.021789,0.016679
56702.499988,0.005467,0.002435
56703.499988,0.052398,0.014585
56704.499988,0.052367,0.0347
56705.499988,0.051564,0.00196
56706.499988,-0.103983,-0.031863
56715.499988,0.000301,-0.008128
56716.499988,0.027308,0.012895
56717.499988,-0.033462,0.013017
56718.499988,0.021442,0.006499
56719.499988,0.029114,0.018709
56720.499988,0.027004,0.010467
56721.499988,0.028831,0.011655
56722.499988,0.018594,0.011097
56723.499988,-0.001648,0.009923
56724.499988,0.018453,0.023353
56725.499988,0.042419,0.012458
56726.499988,0.040958,0.011267
56727.499988,0.02549,0.012557
56728.499988,0.058321,0.021539
56729.499988,0.015082,0.008702
56730.499988,0.034436,0.028064
56731.499988,0.039443,0.008635
56732.499988,0.013794,0.012408
56733.499988,0.059553,0.019358
56734.499988,0.008496,0.00332
56735.499988,0.042175,0.022553
56736.499988,0.017505,0.013863
56737.499988,0.023683,0.005519
56738.499988,0.004617,0.004519
56739.499988,0.041539,0.010268
56740.499988,0.025971,0.022903
56741.499988,0.027107,0.018853
56742.499988,0.018852,0.006815
56743.499988,0.068674,0.022414
56744.499988,0.029746,0.019346
56745.499988,0.034195,0.003679
56746.499988,0.028847,0.016948
56747.499988,-0.029579,0.007585
56748.499988,0.037501,0.007048
56749.499988,0.028703,0.025262
56750.499988,0.011494,0.011921
56751.499988,-0.000924,0.001937
56752.499988,0.056567,0.007446
56753.499988,0.040437,0.026106
56754.499988,0.000208,0.001407
56755.499988,0.027351,0.005849
56756.499988,0.040098,0.017158
56757.499988,0.021437,0.006448
56758.499988,-0.000786,0.004092
56759.499988,0.049053,0.015784
56760.499988,0.030422,0.010462
56761.499988,0.060867,0.011087
56762.499988,0.032749,0.012695
56770.499988,0.014761,-0.010533
56771.499988,0.053112,0.000901
56772.499988,0.015149,0.011899
56773.499988,0.02706,0.022063
56774.499988,0.036833,0.019769
56775.499988,0.009927,0.015159
56776.499988,0.058083,0.005671
56790.499988,0.013746,0.009856
56791.499988,0.056452,0.010356
56792.499988,0.058526,0.016735
56793.499988,0.060994,0.026949
56794.499988,0.053575,0.018433
56795.499988,0.026826,0.021838
56796.499988,0.048266,0.015061
56797.499988,-0.004785,0.013496
56798.499988,0.027573,0.008452
56799.499988,0.038042,0.010054
56800.499988,0.042497,0.009561
56801.499988,0.070054,0.020425
56802.499988,0.039798,0.012857
56803.499988,0.008045,0.002426
56804.499988,0.036978,0.009562
56805.499988,0.060202,0.018121
56806.499988,0.023534,0.00645
56807.499988,0.023589,0.016631
56808.499988,0.040903,0.011346
56809.499988,0.022415,0.005444
56810.499988,0.049171,0.016268
56811.499988,0.078631,0.049601
56812.499988,0.065955,0.018755
56813.499988,0.065821,0.036976
56814.499988,0.059562,0.010464
56815.499988,0.065225,0.033001
56816.499988,0.08467,0.030124
56817.499988,0.050525,0.007056
56818.499988,0.027864,0.013884
56819.499988,0.062912,0.03807
56820.499988,0.029238,0.013029
56821.499988,0.067766,0.027403
56822.499988,0.02287,0.015874
56823.499988,0.088642,0.023631
56824.499988,0.033462,0.018234
56825.499988,0.078337,0.029906
56826.499988,0.050066,0.001077
56827.499988,0.025522,-0.007565
56828.499988,0.02267,0.025182
56829.499988,0.072705,0.024822
56830.499988,0.07708,0.03566
56831.499988,0.054811,0.025948
56832.499988,0.094449,0.033224
56833.499988,0.076913,0.008765
56834.499988,0.064499,0.02139
56835.499988,0.110598,0.028748
56843.499988,-0.000181,0.016394
56844.499988,0.060561,0.009879
56845.499988,0.036183,0.020842
56846.499988,0.036537,0.020976
56847.499988,0.049348,0.021142
56848.499988,0.028323,0.012532
56849.499988,0.076348,0.01309
56850.499988,0.082603,0.022492
56851.499988,-0.021104,-0.020536
56858.499988,0.088741,0.05886
56859.499988,0.027241,0.010253
56860.499988,0.01089,0.017994
56861.499988,0.044648,0.012509
56862.499988,0.033657,0.007901
56863.499988,0.014283,0.008733
56864.499988,-0.004738,0.012135
56865.499988,0.033924,0.02589
56866.499988,0.040064,0.022308
56867.499988,0.047513,0.011823
56868.499988,0.014496,-0.00116
56869.499988,0.038935,0.010702
56870.499988,0.06688,0.016788
56871.499988,0.046553,0.006705
56872.499988,0.050728,0.010208
56873.499988,0.011824,0.001415
56874.499988,0.041275,0.009017
56875.499988,0.042594,0.009049
56876.499988,0.060623,0.018131
56877.499988,0.063835,0.007935
56878.499988,0.018923,0.011989
56879.499988,0.011963,0.003611
56880.499988,0.05048,0.017757
56881.499988,0.014071,0.002112
56882.499988,0.068241,0.013914
56883.499988,0.022633,0.00593
56884.499988,0.01749,0.015865
56885.499988,0.021209,0.008566
56886.499988,0.016736,0.009718
56887.499988,0.041775,5.5e-05
56888.499988,0.00846,0.005569
56889.499988,-0.002401,0.009092
56890.499988,0.011196,0.010551
56891.499988,-0.006618,0.005058
56892.499988,-0.010134,0.017456
56893.499988,0.050785,0.027106
56894.499988,0.016727,0.01307
56895.499988,0.052266,0.008606
56896.499988,0.046322,0.007513
56897.499988,-0.005316,-0.004377
56898.499988,-0.013692,0.012738
56899.499988,0.034387,0.020482
56900.499988,0.050812,0.015627
56901.499988,0.040608,0.016541
56902.499988,0.041261,0.02152
56903.499988,0.018154,-0.018901
56905.499988,-0.017682,-0.033426
56910.499988,-0.25923,-0.104767
56916.499988,0.17356,0.037765
56917.499988,0.096194,0.017675
56918.499988,0.049258,0.004488
56921.499988,0.045926,0.018014
56922.499988,0.099529,0.013183
56923.499988,0.019289,0.042827
56925.499988,-0.013713,-0.006836
56926.499988,0.01534,0.000695
56933.499988,0.033399,0.016801
56934.499988,0.027872,0.001688
56935.499988,0.005581,-0.002945
56936.499988,0.035097,0.015304
56937.499988,0.050244,0.017579
56938.499988,0.022597,7.4e-05
56939.499988,0.008754,0.002616
56940.499988,0.024703,0.016161
56941.499988,-0.001189,0.010264
56942.499988,0.016465,0.020072
56943.499988,0.043697,0.020017
56944.499988,0.032026,0.023816
56945.499988,0.039232,0.011593
56946.499988,0.042321,0.017737
56947.499988,0.022441,0.008935
56948.499988,0.028236,0.001524
56949.499988,0.05517,0.002244
56950.499988,0.034144,0.013338
56951.499988,0.07441,0.032206
56952.499988,0.057594,0.028765
56953.499988,0.050795,0.013075
56954.499988,0.03909,0.008848
56955.499988,0.074625,0.043142
56956.499988,0.067494,0.032461
56957.499988,0.025744,0.007443
56958.499988,0.013616,0.006997
56959.499988,0.033181,0.023406
56960.499988,0.100446,0.024086
56961.499988,0.055157,0.019506
56962.499988,0.11091,0.03799
56963.499988,0.087986,0.028369
56964.499988,0.087437,0.019797
56965.499988,0.031343,0.020848
56966.499988,0.127063,0.030236
56967.499988,0.057681,0.01653
56968.499988,0.061672,0.027334
56969.499988,0.050238,0.026965
56970.499988,0.091735,0.055342
56971.499988,0.075719,0.014991
56972.499988,0.065515,0.012034
56973.499988,0.077794,0.025296
56974.499988,0.055991,0.032452
56975.499988,0.058494,0.033133
56976.499988,0.053244,0.001383
56977.499988,0.045963,0.028252
56978.499988,0.049896,0.008613
56979.499988,0.048636,0.027722
56980.499988,0.035463,0.023906
56984.499988,0.089271,0.022505
56985.499988,0.061576,0.022682
56988.499988,0.060555,0.020356
56989.499988,0.016273,0.020387
56990.499988,0.047974,0.006891
56991.499988,0.030677,0.027995
56992.499988,0.035633,-0.003248
56993.499988,0.047338,0.011795
56994.499988,0.055598,0.023304
56995.499988,0.092358,0.006212
56996.499988,0.208043,-0.005141
57007.499988,0.102398,0.047078
57008.499988,0.088553,0.041825
57009.499988,0.231744,0.070949
57010.499988,0.095888,0.044625
57011.499988,0.072048,0.02108
57012.499988,0.09755,0.040738
57013.499988,0.152063,0.042878
57014.499988,0.109271,0.058154
57015.499988,0.170068,0.060497
57016.499988,0.142229,0.045164
57017.499988,0.212581,0.052696
57018.499988,0.127331,0.035059
57019.499988,0.124274,0.036889
57020.499988,0.128292,0.049903
57021.499988,0.072027,0.018501
57022.499988,0.026534,0.027372
57023.499988,0.101592,0.016895
57024.499988,0.03434,0.011746
57025.499988,0.081606,0.028617
57026.499988,0.125222,0.046077
57027.499988,0.149744,0.046981
57028.499988,0.072879,0.040085
57029.499988,0.056741,0.016624
57030.499988,0.074276,0.021203
57031.499988,0.074151,0.046081
57032.499988,0.06059,0.029991
57033.499988,0.053064,0.023186
57034.499988,0.077275,0.024586
57035.499988,0.080738,0.026109
57036.499988,0.071392,0.043257
57041.499988,0.101897,0.040812
57042.499988,0.084987,0.03337
57043.499988,-0.022371,0.040003
57044.499988,0.085435,0.033606
57045.499988,0.08243,0.030484
57046.499988,0.083235,0.012136
57047.499988,0.072883,0.03186
57048.499988,0.046888,0.020228
57049.499988,0.06122,0.025786
57050.499988,0.114229,0.055192
57051.499988,0.05368,0.02871
57052.499988,0.036674,0.026986
57053.499988,0.109215,0.036981
57063.499988,0.064164,0.025385
57064.499988,0.077804,0.041489
57065.499988,0.066574,0.017231
57066.499988,0.060127,0.006744
57067.499988,0.103715,0.044408
57068.499988,0.019692,-0.035509
57077.499988,0.063348,0.007344
57078.499988,0.028802,0.007632
57079.499988,-0.003504,0.020928
57080.499988,0.040628,0.009794
57081.499988,0.072327,0.017419
57082.499988,0.026658,0.007219
57083.499988,0.068278,0.015201
57084.499988,0.041062,0.021156
57085.499988,0.069467,0.040662
57086.499988,0.044044,0.012106
57087.499988,-0.00575,0.009554
57088.499988,0.029855,0.0195
57089.499988,0.029422,0.016638
57090.499988,0.049874,0.019179
57091.499988,-0.007615,-0.010391
57092.499988,0.0186,0.01829
57093.499988,0.03202,0.007953
57094.499988,-0.001562,0.00914
57095.499988,0.035859,0.020327
57096.499988,0.025351,0.004332
57097.499988,0.008236,0.013779
57098.499988,0.077294,0.020766
57099.499988,0.041787,0.016312
57100.499988,0.064701,0.030246
57101.499988,0.061881,0.014221
57102.499988,0.002305,0.021837
57103.499988,0.034278,0.010694
57104.499988,0.019989,0.010435
57105.499988,0.032006,0.011258
57106.499988,0.027114,0.007119
57107.499988,0.019338,0.013737
57108.499988,0.020738,0.009764
57109.499988,0.049671,0.010595
57110.499988,0.006183,0.011293
57111.499988,0.063284,0.018814
57112.499988,0.071939,0.02623
57113.499988,0.01228,0.009862
57114.499988,0.01822,0.001004
57115.499988,0.004141,0.012868
57116.499988,0.058387,0.026943
57117.499988,0.022739,-0.000578
57118.499988,0.012883,0.012344
57119.499988,0.001902,0.005176
57120.499988,0.031089,0.003051
57121.499988,0.014417,0.015217
57122.499988,0.044283,0.004668
57123.499988,0.048565,0.012654
57124.499988,0.03874,0.011012
57125.499988,-0.043112,-0.0104
57133.499988,0.035752,0.01451
57134.499988,0.083751,0.048554
57135.499988,0.026685,0.020038
57136.499988,0.01372,0.019958
57137.499988,-0.041752,-0.011872
57153.499988,-0.07802,-0.007785
57154.499988,-0.008341,0.009045
57155.499988,0.01467,0.015466
57156.499988,0.013187,0.008975
57157.499988,-0.014714,0.003339
57158.499988,-0.022983,-0.005156
57159.499988,0.014473,0.022461
57160.499988,-0.005072,-0.017353
57161.499988,-0.000862,0.015361
57162.499988,0.015564,0.007175
57163.499988,-0.000529,0.01829
57164.499988,0.042537,0.014799
57165.499988,0.016046,0.009644
57166.499988,0.031202,0.005945
57167.499988,-0.004986,-0.001504
57168.499988,0.027005,0.021713
57169.499988,0.057906,3.1e-05
57170.499988,0.005874,0.008607
57171.499988,-0.010346,0.012223
57172.499988,0.053372,0.029737
57173.499988,0.017627,0.005476
57174.499988,0.013104,0.015922
57175.499988,0.004248,-0.002708
57176.499988,0.013125,0.01779
57177.499988,8e-06,-0.00038
57178.499988,0.008493,0.016386
57179.499988,0.016893,0.01303
57180.499988,0.003142,0.005098
57181.499988,-0.002333,0.00349
57182.499988,0.021235,0.026891
57183.499988,0.032057,0.018757
57184.499988,-0.009288,0.002031
57185.499988,0.028405,-0.003139
57186.499988,-0.01128,-0.000458
57187.499988,0.034574,0.010434
57188.499988,-0.014467,0.001331
57189.499988,0.029364,0.012839
57190.499988,-0.007156,-0.010414
57191.499988,-0.020527,-0.010227
57192.499988,-0.005659,-0.012679
57193.499988,0.029987,0.007807
57194.499988,0.030361,0.006711
57195.499988,-0.00825,-0.015007
57196.499988,0.02137,0.01496
57197.499988,0.023777,-0.000941
57205.499977,0.077339,0.014014
57206.499977,-0.005474,-0.00646
57207.499977,-0.000873,-0.00256
57208.499977,0.010024,0.002255
57209.499977,-0.029242,-0.016209
57210.499977,0.049538,-0.014944
57211.499977,0.086467,0.00472
57221.499977,-0.001969,0.031095
57222.499977,-0.009239,-0.000413
57223.499977,0.019707,0.002875
57224.499977,-0.017145,-0.012032
57225.499977,-0.013177,0.001086
57226.499977,-0.023607,0.012984
57227.499977,0.01285,-0.026524
57228.499977,0.004138,0.015048
57229.499977,0.005743,5.9e-05
57230.499977,-0.00076,0.006789
57231.499977,0.016933,0.00131
57232.499977,0.043959,0.006087
57233.499977,0.0261,0.010363
57234.499977,0.018209,0.006608
57235.499977,0.015451,0.001873
57236.499977,0.023263,0.01216
57237.499977,-0.001124,-0.005693
57238.499977,0.010684,0.013626
57239.499977,-0.00178,0.002962
57240.499977,0.047733,0.013791
57241.499977,0.016831,0.000688
57242.499977,0.017134,0.002291
57243.499977,0.000984,0.017565
57244.499977,0.005982,-0.001595
57245.499977,-0.008832,0.001808
57246.499977,-0.013552,0.004371
57247.499977,-0.008814,-0.003353
57248.499977,-0.019499,0.001806
57249.499977,-0.017734,0.002322
57250.499977,-0.000717,0.000131
57251.499977,0.014416,-0.00023
57252.499977,0.000865,-0.002095
57253.499977,-0.021448,0.017184
57254.499977,0.021386,0.005776
57255.499977,0.052071,0.005141
57256.499977,0.010008,0.002985
57257.499977,0.024059,0.015876
57258.499977,0.030162,-0.009483
57259.499977,-0.014074,0.013784
57260.499977,-0.002616,0.003434
57261.499977,-0.000195,0.000907
57262.499977,0.019041,-0.002588
57263.499977,0.004529,0.005906
57264.499977,0.001185,0.015238
57265.499977,-0.042546,-0.001903
57266.499977,-0.007473,-0.028597
57268.499977,-0.057396,-0.021962
57269.499977,0.028152,0.007287
57277.499977,0.037326,-0.020533
57278.499977,0.044977,-0.004543
57279.499977,0.039762,0.009259
57280.499977,-0.039618,-0.017146
57281.499977,-0.065541,-0.021257
57282.499977,0.039616,0.032609
57283.499977,0.045049,0.020783
57294.499977,-0.029176,-0.010265
57295.499977,0.005086,-0.003525
57296.499977,0.008207,0.00043
57297.499977,0.006425,0.005427
57298.499977,0.026365,0.00218
57299.499977,-0.009063,0.002012
57300.499977,-0.009941,-0.002138
57301.499977,-0.015085,0.003965
57302.499977,-0.020205,0.015942
57303.499977,-0.015309,-0.002167
57304.499977,-0.00028,0.006639
57305.499977,-0.009465,0.008678
57306.499977,0.024829,0.000983
57307.499977,-0.00641,0.000706
57308.499977,0.028768,-0.004604
57309.499977,0.012357,-0.004727
57310.499977,0.026813,-0.000654
57311.499977,0.038514,0.010118
57312.499977,-0.009911,0.010178
57313.499977,-0.032459,-0.008866
57314.499977,-0.012411,-0.006038
57315.499977,0.02698,0.007109
57316.499977,-0.004684,-0.00947
57317.499977,-0.013238,-0.009007
57318.499977,-0.013435,0.006116
57319.499977,-0.0242,-0.000358
57320.499977,-0.017997,0.001702
57321.499977,0.026952,0.007967
57322.499977,-0.013397,-0.005076
57323.499977,-0.005866,-0.001249
57324.499977,0.001894,-0.000107
57325.499977,-0.027587,-0.007911
57326.499977,0.015796,-0.002238
57327.499977,-0.000168,0.000372
57328.499977,0.02845,0.001633
57329.499977,-0.018599,0.001184
57330.499977,-0.020409,-0.005795
57331.499977,-0.030487,-0.009853
57332.499977,0.021932,0.002941
57333.499977,-0.002695,0.014233
57334.499977,0.018172,-0.005093
57335.499977,-0.005783,-0.028596
57336.499977,0.00365,0.007908
57337.499977,-0.016013,-0.004632
57338.499977,-0.010454,0.005166
57339.499977,0.039944,0.006676
57340.499977,0.024592,-0.007418
57341.499977,-0.012437,-0.008317
57349.499977,0.001463,-0.003594
57350.499977,0.001096,-0.005466
57351.499977,-0.008038,0.005095
57352.499977,-0.118219,-0.030228
57353.499977,-0.026073,0.003641
57354.499977,-0.023629,-0.034081
57355.499977,0.039916,0.006705
57356.499977,-0.021258,0.050127
57367.499977,0.018631,0.001042
57368.499977,0.018061,0.007031
57369.499977,0.021315,-0.006295
57370.499977,0.0103,-0.004281
57371.499977,-0.002621,0.01656
57372.499977,-0.007871,-0.008033
57373.499977,-0.002373,-0.010554
57374.499977,-0.03654,0.000655
57375.499977,0.024988,-0.012154
57376.499977,0.006926,-0.018624
57377.499977,0.01317,0.004911
57378.499977,-0.016412,-0.007632
57379.499977,-0.000761,0.000526
57380.499977,0.028746,-0.00311
57381.499977,-0.054269,-0.008468
57382.499977,0.019718,0.00658
57383.499977,-0.001374,0.001719
57384.499977,0.068418,0.015586
57385.499977,-0.006185,-0.009178
57386.499977,-0.00686,0.002896
57387.499977,-0.002289,-0.003484
57388.499977,-0.002856,-0.002793
57389.499977,0.0077,0.01743
57390.499977,-0.011138,0.003956
57391.499977,0.00333,-0.005553
57392.499977,0.012287,0.012913
57393.499977,0.018064,0.002971
57394.499977,-0.001215,-0.000621
57395.499977,0.005499,0.006943
57396.499977,-0.022768,-0.001356
57397.499977,-0.008714,-0.008554
57398.499977,0.022623,0.022286
57399.499977,0.000768,-0.001639
57400.499977,0.004496,0.004972
57401.499977,0.032931,0.005488
57402.499977,0.038401,0.003725
57403.499977,-0.002193,0.015562
57404.499977,0.034998,0.007143
57405.499977,-0.031292,-0.002421
57406.499977,-0.005143,-0.002318
57407.499977,0.000931,0.004317
57408.499977,0.009288,-0.00761
57409.499977,-0.02028,0.012014
57410.499977,-0.028895,0.000481
57411.499977,-0.007528,-0.01126
57412.499977,0.055039,-0.007016
57413.499977,0.013718,0.006938
57423.499977,0.045484,0.022623
57424.499977,-0.040687,-0.005458
57425.499977,-0.028217,-0.01077
57426.499977,-0.015275,-0.001316
57427.499977,0.059933,0.020563
57428.499977,0.050447,0.043787
57438.499977,0.015888,0.013219
57439.499977,0.0031,0.005426
57440.499977,0.03726,0.008344
57441.499977,-0.006202,-0.012602
57442.499977,-0.017279,-0.00328
57443.499977,-0.008151,0.002812
57444.499977,0.007464,0.00648
57445.499977,-0.005343,-0.004861
57446.499977,-0.005725,-0.007837
57447.499977,-0.006348,0.004526
57448.499977,0.02486,0.009454
57449.499977,0.003078,-0.000646
57450.499977,-0.028506,0.004601
57451.499977,0.002366,-0.009027
57452.499977,0.027052,0.001711
57453.499977,0.003738,0.006136
57454.499977,-0.004466,-0.003102
57455.499977,0.01564,0.003552
57456.499977,-0.001754,0.00444
57457.499977,0.03697,0.001311
57458.499977,-0.009264,0.007616
57459.499977,-0.009762,-0.00915
57460.499977,-0.023107,-0.012779
57461.499977,0.005025,0.009927
57462.499977,0.00765,0.00447
57463.499977,-0.02934,-0.006095
57464.499977,0.001884,0.002181
57465.499977,0.002554,0.009059
57466.499977,-0.009284,-0.004165
57467.499977,0.004914,-0.008627
57468.499977,0.001757,0.003117
57469.499977,0.025186,0.001601
57470.499977,-0.035984,-0.003532
57471.499977,-0.005101,-0.00945
57472.499977,0.032753,0.008737
57473.499977,-0.005001,0.003123
57474.499977,-0.018889,0.00397
57475.499977,-0.001335,0.005742
57476.499977,-0.021941,-0.015621
57477.499977,0.001923,0.008092
57478.499977,0.016562,-0.001361
57479.499977,0.004999,0.012176
57480.499977,0.001997,0.002222
57481.499977,0.019628,0.004674
57482.499977,0.006789,-0.002998
57483.499977,-0.014416,-0.000377
57484.499977,0.001723,0.006964
57485.499977,-0.005302,0.006869
57493.499977,0.50022,0.001694
57494.499977,0.024964,0.005215
57495.499977,-0.023561,-0.011583
57496.499977,0.005382,0.021314
57497.499977,-0.016407,-0.006108
57514.499977,0.00197,0.019584
57515.499977,-0.001276,0.017096
57516.499977,0.011702,-0.01065
57517.499977,-0.022264,-0.001466
57518.499977,0.002565,-0.002543
57519.499977,0.008487,0.011805
57520.499977,0.016605,-0.004365
57521.499977,0.002274,0.007895
57522.499977,-0.007827,-0.006107
57523.499977,0.009434,0.013629
57524.499977,0.013002,0.002322
57525.499977,0.005711,-0.000447
57526.499977,0.009477,0.000258
57527.499977,0.018714,0.017112
57528.499977,-0.003951,0.010787
57529.499977,0.008546,-0.010418
57530.499977,-0.028396,0.014691
57531.499977,0.035045,0.004066
57532.499977,-0.008379,-0.006017
